Id,Input,Label
28808,0.26359-1.0248i,2
28809,0.6929-0.83406i,1
28810,0.66358-0.74931i,1
28811,-1.0129+0.35224i,2
28812,0.33738-0.41618i,2
28813,-0.83869-0.42517i,3
28814,0.27933+0.91217i,2
28815,-0.82626-0.24338i,3
28816,0.57907-0.36487i,3
28817,0.70803+0.58604i,1
28818,-0.22394+0.095309i,3
28819,0.43128-1.1216i,3
28820,-0.6956-0.63217i,1
28821,0.60553+0.69725i,1
28822,-0.67357+0.73222i,1
28823,0.47709-0.19195i,3
28824,0.65807+0.7299i,1
28825,0.68103-0.76399i,1
28826,-0.7369+0.83411i,1
28827,-0.19909+0.67278i,3
28828,0.71421-0.75359i,1
28829,0.68074-0.77249i,1
28830,1.0372+0.33477i,2
28831,-0.98019-0.51191i,3
28832,-1.0344+0.86678i,2
28833,-0.6951-0.53393i,3
28834,0.76588-1.0456i,3
28835,-0.046638-0.78612i,3
28836,-0.96621-0.8627i,2
28837,1.0942+0.38782i,3
28838,-0.41667+0.35424i,2
28839,0.21536-0.32505i,2
28840,-0.75158-0.70429i,1
28841,-0.56439+0.099786i,3
28842,-0.95013-0.84303i,2
28843,-0.23894+0.98474i,3
28844,0.80202-0.74446i,1
28845,-0.81282+0.30411i,2
28846,-0.96833+0.30834i,2
28847,0.7436-0.67799i,1
28848,0.7831+0.95543i,3
28849,0.32946-0.93614i,2
28850,0.1002-0.15399i,3
28851,-0.74104+0.6283i,1
28852,1.1442-0.63297i,3
28853,0.70678+0.63697i,1
28854,0.64251-0.75378i,1
28855,1.0013-1.1085i,3
28856,-0.36252+0.99499i,2
28857,-1.0576-0.98787i,3
28858,-0.72089-0.81821i,1
28859,0.92959-0.43275i,2
28860,-0.67712+0.72365i,1
28861,-0.27569-0.74053i,3
28862,-0.97888+0.38189i,2
28863,-1.0768+0.77079i,3
28864,-1.0557-1.2071i,3
28865,-0.73494-0.62346i,1
28866,-0.36529+0.15232i,2
28867,-0.49309-0.2514i,3
28868,0.84096+1.1195i,3
28869,0.93755+0.93849i,2
28870,-1.1087-0.82687i,3
28871,0.90959+0.96008i,2
28872,0.71531-0.65597i,1
28873,-0.67006-0.69261i,1
28874,-0.67826+0.78657i,1
28875,0.78709+0.82549i,1
28876,0.63739+0.6612i,1
28877,-0.41698-0.19984i,3
28878,0.64341-0.61442i,1
28879,0.17975+0.75569i,3
28880,-0.93522-0.29598i,2
28881,-0.60534-0.62773i,1
28882,0.78297+0.3123i,2
28883,-0.17502-0.10275i,3
28884,0.63469+0.82582i,1
28885,0.64702-0.85283i,1
28886,0.52586-1.147i,3
28887,0.84476-1.1004i,3
28888,0.79169-0.70117i,1
28889,0.66978+0.59601i,1
28890,0.14584+0.03932i,3
28891,0.74396-0.75059i,1
28892,0.46985-0.70289i,3
28893,-0.8822-1.0698i,2
28894,0.6012+0.76346i,1
28895,-0.29669+0.38733i,2
28896,-0.77232-0.65139i,1
28897,-0.22919+0.39641i,2
28898,-0.85224-0.71511i,1
28899,-0.67158+0.77084i,1
28900,0.32291+0.28775i,2
28901,0.14912+1.1167i,3
28902,0.73389-0.73359i,1
28903,-0.80251-0.64375i,1
28904,-1.0459-0.23525i,2
28905,-1.1121-0.5619i,3
28906,0.65968-0.12537i,3
28907,0.28844-0.98622i,2
28908,0.77496-0.70699i,1
28909,-0.3868-0.3736i,2
28910,-0.76628+0.18592i,3
28911,-0.21498+1.0277i,2
28912,0.45102-0.16664i,3
28913,0.96383+0.24306i,2
28914,0.31695-1.0142i,2
28915,-0.69328-0.75019i,1
28916,-0.82052-0.80024i,1
28917,0.85178+1.0439i,2
28918,-0.92722+1.02i,2
28919,-0.30992-0.31255i,2
28920,-1.1186+0.12727i,3
28921,-0.83491+0.34087i,2
28922,-0.73951-0.47012i,3
28923,0.59911+0.61347i,1
28924,0.69855-0.71058i,1
28925,0.80483-0.69197i,1
28926,-1.0058+1.0701i,2
28927,0.93482-0.15435i,2
28928,-1.0627-0.75292i,3
28929,0.72468+0.76978i,1
28930,0.45949-0.84453i,3
28931,0.6354-0.63948i,1
28932,-0.28628-0.94218i,2
28933,-0.71894+0.7128i,1
28934,-0.84052+0.23483i,2
28935,-0.44976-0.38958i,3
28936,0.70467-0.14361i,3
28937,0.63879-0.73569i,1
28938,0.38904-0.64468i,3
28939,-0.65047+0.64129i,1
28940,-0.34569+0.87366i,2
28941,-0.75729-0.62261i,1
28942,-0.24295+0.93713i,2
28943,0.79113-0.74627i,1
28944,0.71317-0.63882i,1
28945,0.69053-0.72517i,1
28946,0.55606-0.69131i,1
28947,0.089471+0.19616i,3
28948,-0.67325+0.7743i,1
28949,0.69414+0.73256i,1
28950,0.84941+0.22307i,3
28951,-0.70129-0.7569i,1
28952,-0.83909-1.0061i,2
28953,0.25197-0.98005i,2
28954,-0.92823-0.46487i,2
28955,-0.37991-1.117i,3
28956,-0.83939-0.67735i,1
28957,0.12131+1.0769i,3
28958,0.67689-0.67634i,1
28959,-0.97929+0.6566i,3
28960,0.45686+1.0254i,2
28961,-1.0883+0.32429i,2
28962,-0.90032-0.21987i,2
28963,0.95046+0.95922i,2
28964,1.0468+0.18222i,2
28965,-0.69653+0.74084i,1
28966,-0.73068+0.74416i,1
28967,-0.51935+0.28698i,2
28968,-0.36268-0.221i,2
28969,-0.80397-0.50663i,3
28970,-0.76711-0.67622i,1
28971,-0.78253-0.72991i,3
28972,0.75491+0.71159i,1
28973,-1.123-0.093725i,3
28974,-0.67834+0.72783i,1
28975,0.65703+0.76285i,1
28976,-0.4679+0.21283i,3
28977,0.69618-0.71294i,1
28978,0.6844+0.7013i,1
28979,-0.77978-0.54983i,1
28980,-0.39296-0.48936i,3
28981,0.32191+0.94016i,2
28982,0.64695+0.8168i,1
28983,-0.1275+0.43855i,3
28984,-0.39156+0.40659i,3
28985,-0.76234+0.72863i,1
28986,-0.70815+0.72643i,1
28987,-0.63553+0.64231i,1
28988,-0.70204+0.61734i,1
28989,-0.86501+0.59422i,1
28990,0.51803+0.14427i,3
28991,-0.75102+1.2477i,3
28992,1.0419+1.0188i,2
28993,0.67888-0.76821i,1
28994,-1.035+1.0787i,3
28995,1.0912-1.0902i,3
28996,0.77195+0.74725i,1
28997,0.31724-0.27904i,2
28998,-0.6075+0.68241i,1
28999,-0.40477-0.44936i,3
29000,0.43284-1.1916i,3
29001,-1.0695-0.76736i,3
29002,0.093659+0.10629i,3
29003,-0.5798+0.60575i,1
29004,0.32269+0.96857i,2
29005,-0.60478+0.6297i,1
29006,-1.0034+0.94926i,2
29007,0.67487-0.6765i,1
29008,-0.17663-0.37574i,2
29009,0.42358-0.35948i,2
29010,-1.039-1.0384i,3
29011,-0.6367+0.71093i,1
29012,-0.78261-0.75809i,1
29013,-0.43553+0.9294i,2
29014,-0.29313+0.31674i,2
29015,-0.4552+0.066201i,3
29016,-0.88581-0.3234i,2
29017,-0.27234+0.28525i,2
29018,0.96696+0.98275i,2
29019,0.27695-0.25074i,2
29020,0.45484+0.45206i,3
29021,-0.45028-1.0234i,2
29022,0.83192-0.68589i,3
29023,0.44177+1.0565i,3
29024,-0.79881+0.63268i,1
29025,0.99746-0.57495i,3
29026,-0.39576+0.37834i,2
29027,0.88501+0.4146i,2
29028,-0.98184-0.81529i,2
29029,-1.1529-0.77862i,3
29030,0.28299-1.0362i,2
29031,0.28014+0.36123i,2
29032,-1.0883+1.1523i,3
29033,-0.64639-0.44813i,3
29034,-0.064483+0.87183i,3
29035,1.0684+0.39931i,3
29036,0.99732+0.11393i,3
29037,0.82184-0.76482i,1
29038,-0.4059+0.32291i,2
29039,-0.60132+0.80618i,1
29040,0.67168+0.78298i,1
29041,0.42739+0.41806i,3
29042,-0.81651-0.60018i,1
29043,-0.32569-0.40179i,2
29044,0.84653+1.0294i,2
29045,0.75734+0.72454i,1
29046,-0.79069-0.72956i,3
29047,-0.73006-0.73776i,1
29048,0.46335-1.0124i,2
29049,-0.79115+0.64913i,3
29050,1.0014+0.96336i,2
29051,-0.76611+1.123i,3
29052,-0.23437-0.087968i,3
29053,0.58091-0.6566i,1
29054,0.25995-0.27143i,2
29055,-0.65013-0.5979i,1
29056,-0.10349-0.49777i,3
29057,0.77883-1.053i,3
29058,-0.27045+0.39424i,3
29059,0.78369+0.66697i,1
29060,-0.92148-0.31897i,2
29061,0.73479+0.71637i,1
29062,1.1084-0.80177i,3
29063,0.57769-0.79718i,1
29064,1.1392-0.81692i,3
29065,0.75333-0.70362i,1
29066,-0.62902+0.67013i,1
29067,0.053582-1.1711i,3
29068,0.32843+0.21239i,2
29069,-0.3911+0.083048i,3
29070,0.96828-0.34532i,2
29071,0.28945+0.32891i,2
29072,0.28794-0.91488i,2
29073,-0.75721-0.84524i,1
29074,-0.38941-0.77709i,3
29075,0.79133-0.090457i,3
29076,-1.1382+0.47358i,3
29077,0.17038-0.23449i,2
29078,0.35878-0.41672i,2
29079,0.45821-0.59835i,3
29080,0.8029-0.95524i,2
29081,-1.0742+0.37459i,2
29082,0.23218+0.78068i,3
29083,-0.80753-0.40701i,2
29084,-1.059-0.71664i,3
29085,0.74718-0.77734i,1
29086,0.74709+0.66125i,1
29087,0.17062-0.23725i,3
29088,0.85432-0.80356i,1
29089,-0.48669-0.19687i,3
29090,-1.058-0.39886i,2
29091,0.96182+0.90924i,2
29092,1.0741+0.70192i,3
29093,0.76416-0.73013i,1
29094,0.71313+0.70889i,1
29095,-0.13399-0.60127i,3
29096,-0.42679+0.33876i,2
29097,0.31099+0.87852i,2
29098,0.58833+0.60051i,1
29099,-0.69616-0.71773i,1
29100,-1.1535-0.10377i,3
29101,-0.41266+1.0594i,3
29102,0.64039-0.74734i,1
29103,0.31576-0.91118i,2
29104,-0.91453+0.35134i,2
29105,0.30898+0.36974i,2
29106,-0.73205+0.76228i,3
29107,-0.78695+0.80205i,1
29108,-0.32655+0.86967i,2
29109,0.70953-0.78389i,1
29110,-0.67792-0.74282i,1
29111,-0.89187+0.34005i,2
29112,1.0865+1.0955i,3
29113,-1.0094-0.25281i,2
29114,-0.56438-0.7088i,1
29115,-0.91647-0.39592i,2
29116,-0.78308-0.65687i,1
29117,0.65153-0.67778i,1
29118,0.86304+0.79535i,1
29119,0.64352+0.77316i,1
29120,0.92428-0.28893i,2
29121,-0.71969-0.75447i,1
29122,-0.69732+0.67704i,1
29123,-1.067-0.96825i,2
29124,0.36091-0.9349i,2
29125,-0.76537+0.69412i,1
29126,-0.34116+0.41867i,2
29127,-0.21231-0.20293i,2
29128,0.67593+0.76248i,1
29129,1.0451-0.94212i,2
29130,-0.77371+0.68341i,1
29131,0.76167-0.76558i,3
29132,-1.0786-0.00019103i,3
29133,-0.22415-0.28531i,3
29134,-0.35862-0.88644i,2
29135,-0.30607+0.41566i,2
29136,-0.6737+0.66896i,1
29137,0.79861-0.641i,3
29138,1.0309+0.13987i,3
29139,0.34428-0.86564i,2
29140,0.30162-0.94742i,2
29141,0.69954-0.65062i,1
29142,0.45088+0.78849i,3
29143,-0.87392-1.0639i,2
29144,-0.8146+0.76673i,1
29145,-0.17662+0.40747i,2
29146,-0.42295-0.41182i,3
29147,-0.36784+0.89839i,2
29148,-0.77824+0.61283i,1
29149,0.77137+0.7314i,1
29150,0.75356+0.76956i,3
29151,-0.33166-0.21266i,2
29152,0.65386-0.66542i,1
29153,0.49324-1.0232i,3
29154,-0.62442-0.70664i,1
29155,0.17841+1.1404i,3
29156,0.88954-0.39721i,2
29157,0.60702+0.6798i,1
29158,-1.1886+0.43558i,3
29159,-0.70872+0.12761i,3
29160,0.7467+0.68443i,1
29161,0.37329+1.0066i,3
29162,0.78205-0.76074i,1
29163,0.3847-0.94248i,2
29164,-0.090966+0.78035i,3
29165,0.36944+0.39643i,2
29166,-0.97968-0.19277i,2
29167,1.1664-0.45569i,3
29168,0.87811+0.3034i,2
29169,-0.29605+0.21358i,3
29170,-0.24586-0.58533i,3
29171,0.71617+0.72368i,1
29172,-0.75675+0.73567i,1
29173,0.78434-0.6993i,1
29174,-0.67668+0.71218i,1
29175,0.87522+0.97102i,2
29176,-0.69851+0.76251i,1
29177,-0.48771-0.75854i,3
29178,-0.72675+0.68964i,1
29179,-0.76983+0.76042i,1
29180,-0.70896-0.56189i,1
29181,0.75707-0.69769i,1
29182,-0.16218+1.0201i,2
29183,-0.80525-0.17195i,3
29184,-1.1206-0.066525i,3
29185,0.74222+0.71098i,1
29186,0.32394+0.96979i,2
29187,0.45339-1.0733i,3
29188,-0.79216-0.76812i,3
29189,-0.82281+0.65049i,1
29190,0.25104-0.89085i,2
29191,0.60629+0.63824i,1
29192,-1.0572+0.27231i,2
29193,0.92581+0.40111i,3
29194,-0.71105+0.6775i,1
29195,-0.28004+0.96485i,2
29196,-0.73865-0.70421i,1
29197,0.25502-0.28508i,2
29198,-0.75476+0.68043i,1
29199,0.8219+0.27143i,3
29200,0.6265-0.75781i,1
29201,0.52679-1.144i,3
29202,0.3436-0.35534i,2
29203,0.38039+0.19905i,3
29204,-0.74638-0.70675i,1
29205,0.29055+0.48903i,2
29206,0.51225+0.55659i,3
29207,0.93252+0.82108i,2
29208,-1.0111+1.0224i,2
29209,0.48593+0.15111i,3
29210,0.72832+1.185i,3
29211,-0.89772-0.35683i,2
29212,-0.57004-0.61822i,1
29213,0.67737-0.67744i,1
29214,-0.57505-1.0529i,3
29215,-1.0524-1.1145i,2
29216,-0.43305-0.39712i,2
29217,0.67867-1.1783i,3
29218,-1.0638+0.98829i,2
29219,0.33144-0.92059i,2
29220,0.27953+0.94691i,2
29221,-0.29252+0.3662i,2
29222,0.71998+0.6829i,1
29223,0.83432-0.8993i,2
29224,-1.0913-0.54134i,3
29225,0.78478+0.69287i,1
29226,-0.80151-0.58978i,1
29227,-0.9232-0.28364i,2
29228,-0.14704-0.165i,3
29229,0.7607+0.83349i,1
29230,-0.69944-0.80325i,3
29231,0.97258+0.31859i,2
29232,0.83571-0.88883i,1
29233,-0.97067-0.93799i,2
29234,0.31701-0.35205i,2
29235,1.198+0.78532i,3
29236,0.74381+0.69564i,1
29237,-0.76666-0.15996i,3
29238,-1.0532-0.98482i,2
29239,0.8267-0.5906i,3
29240,0.36153-0.72947i,3
29241,0.67974+0.7897i,1
29242,-0.70314-0.68791i,1
29243,0.68033+0.66502i,1
29244,0.42941+0.032662i,3
29245,-0.8699+0.97037i,2
29246,-0.99862+1.0105i,3
29247,-1.0669+0.47624i,3
29248,0.099952-0.41694i,3
29249,-0.33889-0.22047i,2
29250,0.20243-0.23377i,2
29251,-1.0025+0.41406i,2
29252,-0.83291+0.69046i,1
29253,-0.94214+0.83579i,3
29254,1.0499-0.80294i,3
29255,0.093678-0.5589i,3
29256,0.25464+0.94777i,2
29257,1.1002+0.20592i,3
29258,0.063186+0.40906i,3
29259,0.74345-1.0547i,3
29260,-0.30736-0.82597i,2
29261,-0.056505+0.57698i,3
29262,-0.71382+0.68641i,1
29263,0.58846+0.66007i,1
29264,0.14424+0.78369i,3
29265,-0.72834-0.84698i,1
29266,0.68431-0.77948i,1
29267,-1.0697+1.0578i,3
29268,-0.75297+0.77179i,1
29269,0.66974+0.79226i,1
29270,0.99303-0.49896i,3
29271,-0.7579+0.65804i,1
29272,0.29661+0.81919i,2
29273,0.20099+0.35375i,2
29274,-0.85781+0.77951i,1
29275,-0.26723+0.38662i,2
29276,-0.53099-0.69478i,1
29277,0.7812+0.64943i,1
29278,0.67053-0.59002i,1
29279,-0.68662-0.7987i,1
29280,0.41384-0.86811i,2
29281,0.88573-0.40219i,3
29282,0.34916+0.89274i,2
29283,-0.16871-1.0383i,2
29284,0.46843+0.78393i,3
29285,0.14656+1.1511i,3
29286,-0.42131-0.95591i,2
29287,0.63165+0.77397i,1
29288,0.81975-0.807i,3
29289,0.60602+0.74254i,1
29290,0.98921-1.0129i,2
29291,-0.66734+0.69182i,1
29292,0.85302-0.69083i,1
29293,0.75682-0.69555i,1
29294,-0.25186-0.33084i,2
29295,0.79011+0.6599i,1
29296,0.78563-0.67209i,1
29297,0.52205-0.47067i,3
29298,-0.86784-0.9337i,2
29299,0.14998+0.38093i,2
29300,0.68318-0.63279i,1
29301,-0.63925-0.78541i,1
29302,-0.71767+0.69357i,1
29303,-0.92323-0.21134i,2
29304,-0.67734-0.67085i,1
29305,0.83031+0.81044i,3
29306,0.39555-0.87852i,2
29307,-0.97108-0.16706i,3
29308,0.91409+0.3131i,2
29309,-0.98061-0.90539i,2
29310,0.94784+0.96599i,2
29311,0.79353+0.60903i,1
29312,-0.72706-0.66559i,1
29313,0.66404+1.1454i,3
29314,-0.51386-1.0831i,3
29315,-1.1755+1.0294i,3
29316,0.98065-1.0369i,2
29317,0.78844+0.59123i,1
29318,-0.25145+0.17192i,3
29319,0.64054+0.69153i,1
29320,0.94185+0.41083i,2
29321,0.31249+0.35221i,2
29322,0.30198-0.95825i,2
29323,-0.56025-0.72445i,1
29324,-0.37982-0.92649i,2
29325,-0.59571-0.71947i,1
29326,-0.77397-0.56243i,1
29327,-1.1066+1.1774i,3
29328,0.45557-0.21235i,3
29329,0.26854-1.1915i,3
29330,0.36105-0.43273i,3
29331,-0.96477+0.27209i,2
29332,-0.96995-0.3592i,2
29333,0.53784-0.82245i,3
29334,0.86417-0.94897i,2
29335,0.78503-1.1581i,3
29336,1.0249-0.32011i,2
29337,-0.7936-0.76793i,1
29338,-0.41255-1.0822i,3
29339,-0.30516-0.28877i,2
29340,0.55939+0.69181i,3
29341,-0.68907-0.5646i,1
29342,-0.43682-0.60449i,3
29343,-0.16719+1.0297i,3
29344,0.38308+0.85826i,2
29345,-0.26654-0.44389i,2
29346,-1.2227-0.57329i,3
29347,-0.72931+0.64533i,1
29348,0.63617+0.77054i,1
29349,-0.16687+0.80979i,3
29350,0.95766-0.52122i,3
29351,0.78623-0.81704i,2
29352,-0.76403-0.69899i,3
29353,0.71931-0.65232i,1
29354,0.6779-0.85459i,1
29355,0.84872-1.0208i,2
29356,0.80574-0.74751i,1
29357,-0.23996-0.15575i,2
29358,-1.0114-0.81057i,3
29359,-0.34244-1.0212i,2
29360,0.40884-0.93089i,2
29361,0.20506+0.90768i,2
29362,0.68579-0.75833i,1
29363,-0.80523-0.49548i,3
29364,-0.5945+0.74661i,1
29365,-0.71872-0.78563i,1
29366,-0.90223+1.0564i,2
29367,0.26937-0.98198i,2
29368,0.22952-0.98463i,2
29369,-0.77566+0.66715i,1
29370,-0.63237+0.54835i,1
29371,0.71961-0.68302i,1
29372,0.66693+0.596i,1
29373,0.49382+1.0575i,3
29374,-0.28864-0.22867i,2
29375,-0.39293+0.40563i,2
29376,0.24+0.23054i,3
29377,0.91364+0.98287i,2
29378,0.29858-0.84989i,2
29379,-0.79267+0.66161i,1
29380,-0.94414-0.84965i,2
29381,-0.25508-0.36254i,2
29382,-1.0261-0.88629i,2
29383,0.62561-0.59842i,1
29384,-0.2971+0.26308i,2
29385,0.97603+0.36744i,2
29386,0.99516-0.35734i,2
29387,-0.34739-1.0031i,2
29388,-0.75314-0.63426i,1
29389,-0.63581+0.75182i,1
29390,0.80277+0.69457i,1
29391,0.58171+0.71225i,1
29392,-0.76206+0.68149i,1
29393,-0.24501+0.91693i,2
29394,-0.59049-0.51964i,3
29395,0.19333-0.37623i,3
29396,-0.37475-0.93107i,2
29397,-1.0252-0.96142i,3
29398,-1.0323-0.37212i,2
29399,0.15772+0.0075366i,3
29400,0.72155-1.0397i,3
29401,1.0257-0.98608i,2
29402,0.7205+0.8028i,1
29403,1.2089-0.58739i,3
29404,-0.79246-0.74226i,1
29405,-0.75385+0.58085i,1
29406,0.086886-0.67389i,3
29407,-0.59305-0.7467i,1
29408,1.0679+0.54641i,3
29409,0.17466+1.168i,3
29410,0.66091+0.69858i,1
29411,0.73196-0.66647i,1
29412,-1.0733+0.16129i,3
29413,-0.99685-0.31396i,2
29414,-0.99209+0.99145i,2
29415,0.61335-0.66159i,1
29416,0.30242-0.36537i,2
29417,0.17816+0.38636i,2
29418,0.75497+0.72908i,1
29419,0.18549+0.34816i,2
29420,-1.0948-0.47965i,3
29421,-0.66424+0.64919i,1
29422,0.83582-0.49652i,3
29423,0.36362-0.45733i,2
29424,-1.0257+1.0632i,2
29425,-0.70003-0.86178i,1
29426,-0.36319-0.86873i,2
29427,0.7206-0.80519i,1
29428,-0.62531+0.72038i,1
29429,0.29637+0.34903i,2
29430,0.94669-0.18686i,3
29431,0.50095+0.39365i,3
29432,0.30169-0.88812i,2
29433,0.5366+0.90094i,2
29434,0.84268+0.71055i,1
29435,-0.84092-0.31738i,2
29436,0.65026-0.72672i,1
29437,0.71792+0.61845i,1
29438,-0.26956-0.82168i,2
29439,-0.50454-1.0517i,2
29440,-0.63724-0.6525i,1
29441,-0.72485-0.63736i,1
29442,-0.70012-0.67488i,1
29443,-0.76765-0.71855i,3
29444,-0.64281-0.7187i,1
29445,-0.34821+0.3325i,2
29446,-0.94724-0.9022i,3
29447,-0.91776-0.83482i,2
29448,0.30968-0.33964i,2
29449,-0.67366-0.78176i,1
29450,0.83732-1.02i,2
29451,-1.0696-0.22644i,3
29452,-0.09962+1.1167i,3
29453,-0.29088+0.41853i,2
29454,0.70499+0.83512i,1
29455,-0.70824+0.79487i,1
29456,-0.33779+0.47095i,2
29457,0.29837+0.9432i,2
29458,0.65665-0.70595i,1
29459,-0.9168-0.32003i,2
29460,-0.79987-0.66836i,1
29461,0.43436+0.30844i,2
29462,0.64591+0.68387i,1
29463,0.85755+0.15947i,3
29464,0.38675+0.94741i,2
29465,0.80809+0.68329i,1
29466,1.1069-0.23472i,2
29467,-0.91544-0.35088i,2
29468,-1.07-0.34086i,3
29469,-0.78314-0.77891i,1
29470,-0.72768+0.61111i,1
29471,0.30392+1.0625i,2
29472,-0.16311-0.43993i,3
29473,-0.2743+0.3513i,3
29474,-1.061-1.0746i,3
29475,0.9519+0.29909i,2
29476,0.0453-0.1903i,3
29477,-0.67295-0.69183i,1
29478,-1.0526+0.14401i,3
29479,0.85983-0.18367i,3
29480,-0.78111-0.32019i,3
29481,0.86468-0.25458i,2
29482,-0.76429-0.80954i,1
29483,-0.699-0.76328i,1
29484,0.97358+0.40202i,3
29485,-0.44096+1.0893i,3
29486,-0.82082+0.74139i,1
29487,0.92252+0.31451i,2
29488,0.287+0.36134i,2
29489,-0.68398+0.68168i,1
29490,-0.91997-1.1244i,2
29491,-0.57367+0.815i,1
29492,0.36026-1.0331i,2
29493,0.29042-0.26235i,2
29494,0.70102-0.71061i,1
29495,-1.1347-0.49362i,3
29496,0.66962-0.73219i,1
29497,0.12687-0.70923i,3
29498,-1.0273+0.75637i,3
29499,0.96375+0.91084i,2
29500,0.30382+0.40817i,2
29501,0.71386+0.74564i,1
29502,0.05272+0.85871i,3
29503,-0.55806+0.43209i,3
29504,1.1571+0.87857i,2
29505,0.72444+0.75772i,1
29506,0.96123+1.1084i,3
29507,0.70085+0.7161i,1
29508,-0.38857-0.77568i,2
29509,0.15506-0.20624i,3
29510,-0.88282+0.92882i,2
29511,-0.69064-0.61665i,1
29512,-0.93691-0.19086i,2
29513,-0.72568-0.83141i,1
29514,0.30302-0.31966i,2
29515,-0.37356-0.88343i,2
29516,-1.1198+0.8314i,3
29517,-0.71424-0.66378i,1
29518,-0.57224+0.69766i,3
29519,0.65325-0.67023i,1
29520,-0.65728-0.90463i,3
29521,0.65542+0.73981i,1
29522,0.36201-0.95684i,2
29523,0.71642-0.63683i,1
29524,-0.12486-0.56797i,3
29525,0.61938-0.79423i,1
29526,-0.64997+0.75344i,1
29527,-0.78369-0.70598i,1
29528,0.83788-0.78937i,1
29529,-0.61101+0.58627i,1
29530,0.6586-0.78625i,1
29531,0.68037-0.66495i,1
29532,0.30841-0.38891i,2
29533,0.55701-0.71013i,3
29534,-0.56376+0.73055i,1
29535,-0.39148-1.1052i,3
29536,0.2387+0.34049i,2
29537,0.74852-0.81308i,1
29538,-0.39109+1.1021i,3
29539,0.74676+0.63627i,1
29540,-0.59664+0.76882i,1
29541,0.31823+0.98845i,2
29542,-0.24858-0.3347i,2
29543,-0.25735-0.91689i,2
29544,-0.48108+0.019081i,3
29545,-1.0081-0.99955i,2
29546,-0.24251-0.94436i,2
29547,-0.61041+0.88712i,3
29548,1.0072-0.31061i,2
29549,0.29231-0.29325i,2
29550,0.81819-1.0093i,2
29551,-1.0588-0.82522i,2
29552,0.74723-0.77874i,1
29553,0.20226+0.70122i,3
29554,-0.85733-0.17891i,2
29555,-0.67551+0.38308i,3
29556,0.48614-1.1475i,3
29557,0.66564+0.72794i,1
29558,0.93934+0.56901i,3
29559,-0.80289-0.61573i,1
29560,0.74497+0.71543i,1
29561,-0.87749+0.4873i,3
29562,-0.63474-0.60931i,1
29563,-0.73424+0.77309i,1
29564,-0.93725-0.93558i,2
29565,0.20558-0.46443i,3
29566,-0.26985-0.90441i,2
29567,-0.73974+0.79566i,1
29568,0.94786-0.21345i,2
29569,0.29656+0.49031i,2
29570,-0.8991-0.99157i,2
29571,-0.76875+0.61327i,1
29572,-0.4549-0.30315i,2
29573,0.57809+0.77824i,1
29574,0.85608+0.2889i,2
29575,-1.0713+0.31076i,3
29576,0.99857+0.22403i,2
29577,-0.2409-0.12579i,3
29578,-0.72417-0.76756i,1
29579,0.71831+0.16832i,3
29580,-0.68919+0.86871i,1
29581,0.45567+0.43127i,3
29582,0.96954+0.35201i,2
29583,-0.28034+0.91692i,2
29584,-0.065764+0.19164i,3
29585,-0.64659+0.59446i,1
29586,1.1037+0.7526i,3
29587,-0.13328-0.81873i,3
29588,-0.55231+0.17384i,3
29589,0.23931+0.2142i,2
29590,-0.98354-0.17785i,2
29591,0.66829-0.6096i,1
29592,0.99764+0.10294i,2
29593,-0.72589+0.78754i,1
29594,-0.11301+0.47889i,3
29595,0.70847+0.63471i,1
29596,1.0235+0.52953i,3
29597,0.68375-0.67619i,1
29598,0.65406+0.74392i,1
29599,-0.98681+0.9734i,2
29600,0.39057-0.37239i,2
29601,-0.87907+0.35134i,2
29602,0.83076-0.86935i,2
29603,-0.34352+0.46574i,2
29604,0.69887-0.63566i,1
29605,1.0526+0.2799i,3
29606,1.1008-0.41733i,3
29607,-1.1932-1.1151i,3
29608,0.67033+0.61386i,1
29609,0.27892-0.21173i,2
29610,1.1354+1.0363i,2
29611,0.63348+0.7274i,1
29612,0.73161+0.70502i,1
29613,0.84352+0.70536i,1
29614,0.54043+0.10207i,3
29615,-0.76162-0.76784i,1
29616,-0.92291-0.9271i,2
29617,-0.74633-0.74042i,1
29618,-0.71815-0.60678i,1
29619,-0.7918+0.7681i,1
29620,0.66907-0.70536i,3
29621,-0.48167-0.076838i,3
29622,-1.0794+0.40336i,2
29623,1.002-0.34263i,2
29624,-0.76965+0.74941i,1
29625,0.94557-0.25099i,2
29626,-0.95865-0.13883i,3
29627,-0.97787+0.3664i,2
29628,-0.95392+0.89544i,2
29629,0.32019+0.27285i,2
29630,-0.69791-0.66949i,1
29631,-0.79855+1.0219i,2
29632,0.46476-1.083i,2
29633,0.67691-0.8068i,1
29634,0.62348-0.70577i,1
29635,-0.2841+0.99142i,2
29636,0.75792-0.46675i,3
29637,-0.66273+0.66833i,1
29638,0.36846-0.29756i,3
29639,-0.68235-0.71498i,1
29640,0.45609-0.37177i,3
29641,-0.86716+0.26426i,2
29642,0.89476+0.30564i,2
29643,-0.19571-0.9936i,2
29644,-0.23852+0.98277i,2
29645,-0.33675-0.96665i,3
29646,0.37842-0.056041i,3
29647,-0.32699-1.0189i,2
29648,0.25462-0.40967i,2
29649,0.76478+0.78554i,3
29650,0.97105-0.28475i,2
29651,-0.67724+0.7517i,1
29652,-0.69038-0.75471i,1
29653,-0.76439-0.77732i,3
29654,-0.24776+0.13847i,3
29655,0.98829-0.94715i,2
29656,0.91818-1.0045i,2
